date,open,high,low,close,volume
1991-06-05,774.35,774.35,774.35,774.35,165000
1991-06-06,771.26,771.26,771.26,771.26,2400
1991-06-07,768.16,768.16,768.16,768.16,10600
1991-06-10,754.25,754.25,733.65,733.65,16500
1991-06-11,733.7,756.51,732.23,756.51,98700
1991-06-12,755.26,758.21,751.41,753.06,190500
1991-06-13,751.07,751.07,745.92,745.92,238900
1991-06-14,743.2,743.2,734.2,735.67,236200
1991-06-17,716.99,721.18,715.14,721.0,210000
1991-06-18,717.13,721.94,716.4,721.21,148500
1991-06-19,717.71,721.37,715.88,717.33,231200
1991-06-20,714.18,714.18,707.56,710.12,225000
1991-06-21,706.97,707.35,703.66,704.41,180200
1991-06-24,694.2,696.76,687.18,689.79,276500
1991-06-25,685.3,691.55,684.93,690.09,618300
1991-06-26,686.21,695.28,683.89,693.96,656600
1991-06-27,690.66,697.46,687.67,694.9,864900
1991-06-28,691.45,693.37,686.53,691.41,1064300
1991-07-01,685.65,687.48,680.83,684.01,979000
1991-07-02,680.4,683.34,665.39,670.15,785200
1991-07-03,666.81,671.95,660.93,669.06,849400
1991-07-04,665.85,667.54,660.42,661.61,113500
1991-07-05,659.38,660.66,648.22,652.38,766000
1991-07-08,640.79,641.41,623.23,628.45,698200
1991-07-09,620.78,620.78,603.04,611.99,984200
1991-07-10,609.63,617.19,607.64,614.92,924500
1991-07-11,612.62,615.0,604.76,608.27,613700
1991-07-12,605.55,606.19,598.86,603.02,851600
1991-07-15,600.47,600.75,590.81,594.38,596600
1991-07-16,591.97,592.96,581.74,584.85,664200
1991-07-17,580.06,582.33,572.52,576.75,711200
1991-07-18,574.99,613.83,573.6,608.91,593600
1991-07-19,609.39,640.22,606.25,616.73,1097200
1991-07-22,603.6,607.84,595.85,601.76,1257400
1991-07-23,598.45,605.82,594.92,601.9,834400
1991-07-24,598.47,600.09,594.65,598.81,479500
1991-07-25,596.7,598.01,591.05,594.61,669800
1991-07-26,591.05,592.59,584.6,586.01,701900
1991-07-29,583.37,584.99,574.65,579.73,878400
1991-07-30,577.29,578.4,570.02,577.15,593500
1991-07-31,572.86,578.74,571.91,578.42,587500
1991-08-01,574.82,580.59,574.19,579.32,737900
1991-08-02,576.39,579.74,574.81,577.96,520900
1991-08-05,578.71,579.8,575.77,578.18,560800
1991-08-06,575.97,578.91,573.75,576.83,595600
1991-08-07,575.48,577.42,574.39,576.33,522000
1991-08-08,575.75,576.07,573.52,574.52,451300
1991-08-09,574.12,575.21,570.05,572.8,549200
1991-08-12,573.74,574.51,571.01,572.79,540900
1991-08-13,571.71,573.02,570.94,571.4,544500
1991-08-14,570.54,572.62,569.41,570.54,414600
1991-08-15,570.14,572.09,567.43,568.71,445400
1991-08-16,568.98,572.19,567.36,570.96,599200
1991-08-19,450.14,459.35,446.51,458.02,858500
1991-08-20,456.72,457.78,446.64,449.1,821000
1991-08-21,448.14,448.86,439.33,445.99,910400
1991-08-22,443.66,446.2,434.29,437.26,878500
1991-08-23,434.5,438.28,425.9,435.63,874000
1991-08-26,443.05,444.7,437.68,441.41,935500
1991-08-27,439.6,441.3,434.73,437.08,942300
1991-08-28,437.35,438.58,431.88,436.05,1022600
1991-08-29,432.32,436.32,430.61,435.37,702100
1991-08-30,432.65,435.3,431.34,433.77,913600
1991-09-02,431.03,432.86,425.82,431.79,1029400
1991-09-03,430.07,432.61,425.48,429.33,1758800
1991-09-04,427.41,429.25,422.24,425.99,783400
1991-09-05,423.2,424.37,414.21,419.58,1646800
1991-09-06,414.52,415.45,397.67,402.5,2505800
1991-09-09,401.57,409.76,400.38,409.76,2022300
1991-09-10,407.04,412.64,403.32,410.44,1497300
1991-09-11,407.98,418.12,407.05,417.53,1424700
1991-09-12,416.57,420.12,414.44,419.04,1258200
1991-09-13,417.66,419.53,413.4,418.51,1552400
1991-09-16,414.03,415.56,409.68,413.86,1107900
1991-09-17,410.99,413.87,409.4,412.51,763900
1991-09-18,409.97,412.49,407.84,410.99,753900
1991-09-19,410.21,411.44,405.32,408.18,878400
1991-09-20,406.91,409.21,405.38,407.54,579800
1991-09-23,406.77,408.43,406.34,408.43,551700
1991-09-24,407.38,408.02,405.43,406.96,444300
1991-09-25,405.78,411.97,404.84,409.03,724500
1991-09-26,407.03,410.62,406.1,410.32,516200
1991-09-27,410.34,415.96,408.82,413.78,716400
1991-10-03,417.56,452.45,416.63,442.05,1252800
1991-10-04,445.18,446.24,432.71,438.35,1683400
1991-10-07,445.51,492.51,444.58,491.26,2274800
1991-10-08,523.29,607.01,522.0,586.49,4343400
1991-10-09,593.66,723.53,593.66,712.85,6216400
1991-10-10,717.04,775.17,618.95,641.41,5972900
1991-10-11,634.4,676.18,539.87,667.99,5323200
1991-10-14,691.93,709.01,683.86,692.0,4644300
1991-10-15,692.89,696.09,646.55,656.81,2806600
1991-10-16,659.2,659.5,632.3,648.78,2748400
1991-10-17,646.93,672.98,642.69,672.13,3658900
1991-10-18,673.64,697.23,669.15,675.86,3184900
1991-10-21,673.17,681.39,665.44,670.9,2025200
1991-10-22,671.54,672.47,656.15,659.23,1933400
1991-10-23,658.18,667.23,648.67,665.87,2269300
1991-10-24,666.11,680.14,664.82,672.97,2327200
1991-10-25,674.29,676.89,669.27,675.11,1943500
1991-10-28,680.83,721.57,673.92,707.92,2580400
1991-10-29,708.25,745.3,707.67,725.95,3369100
1991-10-30,727.45,738.45,721.87,733.7,4321400
1991-10-31,736.81,788.95,735.63,779.81,4605800
1991-11-01,783.42,854.63,783.42,833.8,3486000
1991-11-04,840.56,925.97,839.92,918.11,5655700
1991-11-05,921.24,972.63,909.35,919.05,6157800
1991-11-06,920.76,922.04,827.08,879.2,5949300
1991-11-07,880.78,936.83,880.01,899.59,5284000
1991-11-08,901.81,918.49,879.55,914.82,6108400
1991-11-12,969.51,1131.59,969.51,1122.72,6240600
1991-11-13,1124.42,1192.05,1124.42,1149.97,5878600
1991-11-14,1152.56,1206.32,1149.7,1186.84,4935100
1991-11-15,1185.23,1202.38,1136.1,1142.06,4891700
1991-11-18,1109.55,1109.55,895.86,917.6,4053700
1991-11-19,918.13,1068.78,911.94,1065.5,4064500
1991-11-20,1065.19,1109.49,1041.78,1062.21,3596700
1991-11-21,1065.49,1068.11,983.85,1009.91,2658200
1991-11-22,1011.42,1048.36,998.35,1039.52,2832200
1991-11-25,1036.06,1037.58,978.17,994.93,2268400
1991-11-26,997.34,997.77,921.12,929.58,3264200
1991-11-27,931.39,978.57,917.74,975.31,3067200
1991-11-28,976.18,996.3,931.31,936.05,3116900
1991-11-29,932.27,935.91,867.16,899.8,2956900
1991-12-02,881.62,887.04,852.03,873.26,3244800
1991-12-03,871.52,918.36,865.48,909.47,2180200
1991-12-04,912.01,929.5,902.58,911.56,2171100
1991-12-05,912.74,913.13,869.25,879.01,1070800
1991-12-06,880.0,897.52,868.81,893.58,1680400
1991-12-09,902.8,916.92,896.83,911.79,2178200
1991-12-10,910.95,924.76,908.96,922.39,2084900
1991-12-11,924.09,929.12,910.96,916.16,1578500
1991-12-12,915.93,915.93,891.43,900.16,1271800
1991-12-13,894.42,894.72,871.06,879.26,3001700
1991-12-16,890.01,902.9,882.88,898.15,1704900
1991-12-17,900.13,903.23,885.23,890.63,1314500
1991-12-18,890.22,894.9,881.07,891.0,1208600
1991-12-19,891.27,891.91,882.11,887.33,1216500
1991-12-20,887.16,892.14,879.62,886.13,1216500
1991-12-23,887.17,901.75,885.28,898.97,1483500
1991-12-24,899.73,968.95,895.97,962.97,3735700
1991-12-25,962.46,992.55,950.12,959.07,2935800
1991-12-26,958.18,959.11,921.71,930.27,2394800
1991-12-27,930.97,946.0,925.94,944.38,2218200
1991-12-30,967.87,970.5,947.3,953.42,1510400
1991-12-31,953.23,966.92,950.31,963.57,1094000
1992-01-02,966.22,973.06,958.89,964.7,1810900
1992-01-03,965.38,969.15,957.72,962.16,1825200
1992-01-06,960.99,976.17,958.11,973.08,2392500
1992-01-07,972.53,990.98,968.49,986.99,3306200
1992-01-08,984.81,992.2,968.2,979.09,2440300
1992-01-09,983.75,988.47,973.16,982.93,1270300
1992-01-10,983.77,987.19,976.11,985.67,1003100
1992-01-13,986.68,986.94,973.34,976.56,1038800
1992-01-14,976.22,977.07,958.02,962.72,936700
1992-01-15,963.73,968.66,949.87,954.01,2874800
1992-01-16,953.65,953.95,929.4,937.31,1233100
1992-01-17,935.64,947.58,917.37,945.36,1158700
1992-01-20,945.57,965.92,943.74,958.36,1719200
1992-01-21,958.88,964.56,945.6,949.69,875800
1992-01-22,947.9,953.23,938.88,946.26,1550500
1992-01-23,947.72,956.01,942.85,952.95,1379300
1992-01-24,953.72,967.16,950.09,962.69,1428400
1992-01-27,960.35,963.67,951.1,955.26,1960800
1992-01-28,957.65,960.83,954.1,959.59,1340900
1992-01-29,959.34,976.6,957.39,970.9,1402200
1992-01-30,971.22,988.41,969.74,983.94,1382300
1992-01-31,987.23,1010.82,984.19,1004.75,1652900
1992-02-10,1019.89,1024.32,979.4,1003.19,955900
1992-02-11,1002.48,1013.29,996.08,1003.93,847200
1992-02-12,1004.0,1014.8,1000.77,1010.98,718300
1992-02-13,1012.02,1015.77,1006.37,1012.07,824500
1992-02-14,1011.72,1015.85,1000.54,1001.47,2182800
1992-02-17,996.04,1000.82,981.37,989.37,1867300
1992-02-18,988.64,990.92,975.92,982.91,2182800
1992-02-19,983.25,987.18,978.33,984.23,1229100
1992-02-20,982.6,1002.25,982.01,999.12,1482500
1992-02-21,999.49,1004.4,992.99,996.05,1105700
1992-02-24,996.08,996.08,964.35,977.73,1296200
1992-02-25,979.06,981.1,965.19,970.43,1178700
1992-02-26,968.86,971.63,953.58,958.41,1420000
1992-02-27,960.67,984.31,951.86,982.7,1587600
1992-02-28,982.24,1006.36,978.8,994.14,1981100
1992-03-02,1020.32,1029.84,1008.86,1015.28,2613100
1992-03-03,1017.77,1024.46,1002.58,1008.1,1924000
1992-03-04,1011.59,1016.44,996.87,1003.68,2070900
1992-03-05,1004.21,1014.67,1001.11,1010.38,1989000
1992-03-06,1009.13,1016.62,999.16,1005.55,1677600
1992-03-09,1007.66,1016.6,993.41,1002.25,2128300
1992-03-10,1002.69,1008.17,989.67,1000.68,2608800
1992-03-11,1001.46,1007.9,995.03,1002.84,2045100
1992-03-12,1001.46,1010.02,997.06,1006.57,1480300
1992-03-13,1007.74,1011.22,1000.85,1006.96,1467000
1992-03-16,1009.92,1022.13,1001.59,1019.58,2596800
1992-03-17,1021.03,1027.47,1016.33,1020.14,2095800
1992-03-18,1019.37,1025.49,1015.76,1021.65,3436000
1992-03-19,1022.77,1027.22,1013.79,1020.26,2008300
1992-03-20,1023.69,1024.04,1006.99,1014.83,1826400
1992-03-23,1014.22,1029.97,1008.01,1021.59,2321900
1992-03-24,1023.21,1030.96,1017.1,1030.37,2775500
1992-03-25,1030.49,1077.84,1027.47,1072.19,3022000
1992-03-26,1079.52,1140.27,1076.74,1116.35,4146700
1992-03-27,1120.81,1131.62,1100.22,1118.85,4459000
1992-03-30,1161.59,1214.11,1127.66,1182.27,7214100
1992-03-31,1225.11,1283.35,1211.89,1263.9,7052200
1992-04-01,1309.69,1339.61,1289.93,1323.17,6129200
1992-04-02,1323.99,1338.07,1295.65,1310.79,7017700
1992-04-03,1315.87,1324.78,1275.93,1307.27,5953800
1992-04-06,1315.41,1377.2,1307.12,1366.26,6624000
1992-04-07,1373.51,1421.41,1357.59,1404.38,7539600
1992-04-08,1408.61,1472.17,1390.61,1439.84,8070300
1992-04-09,1442.07,1485.89,1420.92,1467.37,8657200
1992-04-10,1477.76,1536.73,1464.5,1522.05,7666500
1992-04-13,1539.3,1754.59,1538.04,1703.43,5837300
1992-04-14,1713.25,1801.0,1693.11,1750.79,8825200
1992-04-15,1757.98,1785.79,1608.24,1652.12,9682300
1992-04-16,1656.55,1753.16,1643.8,1732.38,9205800
1992-04-17,1740.67,1759.06,1683.74,1707.48,6415600
1992-04-20,1713.59,1727.58,1646.85,1673.75,6512500
1992-04-21,1684.87,1695.95,1635.64,1670.08,8355900
1992-04-22,1677.41,1774.39,1661.23,1753.75,9785900
1992-04-23,1778.76,1844.64,1775.59,1823.74,9854800
1992-04-24,1834.53,1881.63,1817.49,1856.1,10709800
1992-04-27,1867.08,1898.27,1801.21,1836.15,8197900
1992-04-28,1840.84,1868.45,1805.96,1853.66,10754000
1992-04-29,1886.38,1932.47,1863.91,1914.57,13023000
1992-04-30,1921.23,2018.58,1908.63,1997.04,10424100
1992-05-04,2092.23,2180.69,2068.7,2163.48,10992000
1992-05-05,2172.02,2336.69,2158.2,2312.03,10758400
1992-05-06,2321.35,2462.08,2243.63,2298.3,13355700
1992-05-07,2321.86,2336.32,2137.02,2228.78,12251200
1992-05-08,2239.89,2315.99,2181.96,2220.07,11245800
1992-05-11,2234.62,2305.55,2159.0,2294.25,10939100
1992-05-12,2305.42,2458.66,2298.91,2427.14,12386500
1992-05-13,2443.46,2510.66,2403.47,2452.9,14309800
1992-05-14,2467.1,2495.21,2377.09,2458.3,12460900
1992-05-15,2467.2,2537.31,2423.4,2511.75,12258100
1992-05-18,2542.48,2620.51,2490.58,2590.96,12498600
1992-05-19,2629.81,2773.13,2589.62,2725.05,14515400
1992-05-20,2747.73,2837.17,2645.28,2661.33,13459900
1992-05-21,2663.0,2709.89,2542.81,2678.41,11087700
1992-05-22,2686.05,2729.65,2626.15,2679.22,12710900
1992-05-25,2696.22,2768.86,2656.21,2753.43,13793700
1992-05-26,2769.75,2853.19,2748.8,2828.99,13233600
1992-05-27,2846.42,2900.5,2799.46,2832.33,10740800
1992-05-28,2837.1,2843.52,2733.13,2783.92,9882300
1992-05-29,2783.62,2795.36,2707.87,2766.85,9470200
1992-06-01,2777.98,2861.49,2754.24,2792.75,11360400
1992-06-02,2800.24,2800.91,2667.95,2718.53,9059500
1992-06-03,2724.02,2726.31,2496.36,2516.61,7791500
1992-06-04,2486.13,2569.8,2288.36,2536.52,14482100
1992-06-05,2544.84,2626.66,2509.78,2557.03,12797700
1992-06-08,2577.88,2594.64,2439.25,2514.54,9117200
1992-06-09,2517.4,2524.83,2347.33,2381.33,6656100
1992-06-10,2371.91,2437.03,2296.1,2408.27,8265500
1992-06-11,2414.76,2429.64,2340.05,2367.29,6482500
1992-06-12,2369.58,2401.61,2320.89,2389.57,7878800
1992-06-15,2390.8,2399.79,2275.76,2282.62,6224800
1992-06-16,2265.04,2269.16,2095.55,2121.06,10427700
1992-06-17,2136.29,2367.99,2060.8,2342.54,11324400
1992-06-18,2367.01,2441.56,2231.9,2283.36,16348600
1992-06-19,2277.65,2318.95,2191.48,2283.45,9493900
1992-06-22,2278.25,2278.25,2142.53,2177.59,7444200
1992-06-23,2169.45,2236.34,2126.65,2219.03,6756800
1992-06-24,2219.4,2232.3,2155.97,2195.26,6054900
1992-06-25,2194.47,2239.55,2176.57,2225.98,7085200
1992-06-26,2254.08,2347.91,2247.88,2331.48,11897200
1992-06-29,2351.98,2569.22,2347.91,2528.01,15769900
1992-06-30,2545.14,2654.74,2539.38,2631.82,18468500
1992-07-01,2637.39,2652.4,2492.87,2522.65,16891400
1992-07-02,2500.07,2531.17,2425.51,2500.18,11973200
1992-07-03,2490.78,2550.83,2474.07,2537.49,12473300
1992-07-06,2549.54,2611.86,2461.09,2500.9,13806000
1992-07-07,2501.15,2546.99,2450.35,2510.04,7858500
1992-07-08,2510.73,2543.95,2485.82,2516.7,6869900
1992-07-09,2511.75,2513.51,2462.77,2475.6,8319700
1992-07-10,2464.56,2474.42,2408.89,2460.05,7600200
1992-07-13,2448.1,2520.34,2424.48,2512.72,7750000
1992-07-14,2524.39,2566.18,2506.87,2530.16,9068900
1992-07-15,2530.98,2538.32,2499.01,2517.49,4861700
1992-07-16,2512.21,2562.23,2506.12,2559.2,6752500
1992-07-17,2568.98,2618.05,2558.94,2613.34,11824300
1992-07-20,2623.48,2744.73,2620.92,2725.8,14120000
1992-07-21,2737.6,2758.96,2677.28,2699.46,12242900
1992-07-22,2689.37,2718.36,2659.01,2707.69,8818100
1992-07-23,2703.46,2764.37,2691.25,2758.12,10365200
1992-07-24,2763.84,2796.42,2752.56,2782.97,12036300
1992-07-27,2793.79,2884.77,2788.53,2875.15,11921300
1992-07-28,2881.81,2894.89,2799.7,2814.89,10484800
1992-07-29,2811.7,2840.13,2780.11,2823.29,9220500
1992-07-30,2822.82,2857.55,2808.6,2843.78,8217800
1992-07-31,2854.42,2888.6,2799.72,2821.77,8042900
1992-08-03,2827.05,2830.68,2670.04,2678.57,8949200
1992-08-04,2660.19,2789.38,2624.74,2748.35,8743400
1992-08-05,2748.6,2788.75,2706.07,2763.18,6634100
1992-08-06,2755.58,2762.93,2709.16,2738.38,5207200
1992-08-07,2732.32,2821.99,2704.14,2814.44,7059700
1992-08-10,2822.91,2918.09,2818.67,2883.45,6913200
1992-08-11,2848.09,2853.56,2631.85,2733.2,2238400
1992-08-12,2737.99,2797.44,2711.5,2727.46,10313100
1992-08-13,2728.73,2732.46,2619.41,2644.77,10929900
1992-08-14,2637.59,2741.04,2618.68,2728.13,10504500
1992-08-17,2745.35,2850.06,2741.91,2770.65,11218500
1992-08-18,2771.85,2786.04,2715.66,2740.24,6408100
1992-08-19,2738.3,2770.87,2717.49,2741.89,4946000
1992-08-20,2742.69,2763.75,2718.9,2740.47,5174400
1992-08-21,2738.13,2740.87,2678.59,2694.43,6053200
1992-08-24,2685.35,2687.33,2625.6,2646.7,5637000
1992-08-25,2636.57,2637.84,2553.66,2563.39,6454900
1992-08-26,2553.53,2650.07,2533.25,2617.37,10317000
1992-08-27,2625.95,2665.11,2580.82,2621.43,6631100
1992-08-28,2622.82,2628.82,2585.49,2616.64,4153700
1992-08-31,2607.58,2607.58,2540.08,2565.51,2881000
1992-09-01,2552.41,2560.76,2493.52,2506.96,3886600
1992-09-02,2494.26,2515.26,2407.24,2497.45,7001200
1992-09-03,2499.43,2514.71,2420.48,2460.09,5034600
1992-09-04,2451.54,2453.82,2350.37,2360.53,8727500
1992-09-07,2346.07,2346.29,2235.72,2251.65,8717700
1992-09-08,2239.18,2414.46,2198.71,2393.49,10056300
1992-09-09,2406.46,2483.31,2354.18,2478.13,12223400
1992-09-10,2489.08,2543.33,2448.38,2506.2,11994400
1992-09-11,2510.37,2544.09,2450.09,2535.32,8716700
1992-09-14,2553.6,2603.59,2470.71,2481.2,7244500
1992-09-15,2465.34,2518.55,2437.15,2473.54,5362900
1992-09-16,2468.65,2503.58,2446.15,2482.68,3245400
1992-09-17,2487.49,2543.24,2485.92,2525.1,4893300
1992-09-18,2527.55,2535.8,2478.32,2494.29,3184900
1992-09-21,2492.61,2511.59,2468.38,2483.21,2489400
1992-09-22,2478.21,2488.93,2455.58,2462.39,2661600
1992-09-23,2469.93,2513.38,2468.85,2495.29,3125400
1992-09-24,2504.35,2599.02,2503.9,2594.01,7892600
1992-09-25,2605.6,2637.43,2549.88,2561.29,8635000
1992-09-28,2562.19,2580.85,2524.24,2556.91,4496500
1992-09-29,2550.47,2568.65,2533.53,2565.26,4546900
1992-09-30,2561.88,2568.38,2526.31,2548.46,5528800
1992-10-05,2563.04,2574.34,2533.25,2541.36,2098700
1992-10-06,2535.62,2535.99,2489.57,2505.77,2405300
1992-10-07,2499.86,2526.57,2487.45,2523.9,1931700
1992-10-08,2527.75,2542.46,2504.38,2514.21,1749200
1992-10-09,2510.43,2536.62,2494.98,2530.08,2498300
1992-10-12,2543.48,2584.76,2525.96,2530.98,5772700
1992-10-13,2544.83,2554.18,2505.09,2515.24,2687400
1992-10-14,2509.63,2517.12,2461.74,2467.19,3390400
1992-10-15,2456.87,2507.97,2433.06,2498.44,3917500
1992-10-16,2494.7,2505.94,2464.34,2480.79,3281300
1992-10-19,2470.52,2475.78,2388.07,2399.63,3782800
1992-10-20,2421.18,2483.76,2400.8,2420.74,5371700
1992-10-21,2417.32,2423.12,2330.33,2347.98,3739800
1992-10-22,2340.42,2347.44,2272.36,2317.53,6641500
1992-10-23,2311.23,2325.87,2252.07,2261.57,6644000
1992-10-26,2245.23,2245.44,1986.43,2086.75,8870900
1992-10-27,2092.25,2124.72,2005.31,2022.58,11336600
1992-10-28,2022.83,2082.48,1991.52,2070.62,8572300
1992-10-29,2065.21,2163.22,2040.93,2156.71,9232300
1992-10-30,2168.62,2217.07,2163.08,2196.01,12515900
1992-11-02,2203.73,2212.64,2056.88,2073.35,8633900
1992-11-03,2063.7,2123.36,2010.9,2121.35,6688600
1992-11-04,2116.99,2123.54,2059.57,2078.46,4219500
1992-11-05,2070.8,2092.43,2053.98,2064.66,4404300
1992-11-06,2059.18,2069.6,2039.04,2048.23,4930800
1992-11-09,2039.4,2057.14,2013.09,2030.74,3082600
1992-11-10,2019.2,2059.11,2002.53,2013.67,3478200
1992-11-11,2006.12,2011.36,1933.88,1962.61,5123600
1992-11-12,1969.31,1999.41,1871.49,1900.02,6240600
1992-11-13,1893.65,1893.97,1780.96,1814.64,8801800
1992-11-16,1805.57,1805.8,1628.99,1636.34,9473100
1992-11-17,1627.27,1653.68,1529.21,1605.93,14032000
1992-11-18,1611.28,1758.61,1590.01,1687.32,16358200
1992-11-19,1688.35,1724.49,1645.66,1696.05,13514900
1992-11-20,1697.55,1720.36,1636.02,1641.7,12532400
1992-11-23,1636.89,1636.89,1538.73,1574.33,11020600
1992-11-24,1568.4,1622.54,1550.07,1619.98,7336500
1992-11-25,1624.04,1680.77,1602.6,1679.37,10176200
1992-11-26,1687.8,1889.15,1687.11,1859.83,20432100
1992-11-27,1867.65,1885.37,1777.47,1859.09,23689800
1992-11-30,1869.78,2103.11,1869.09,2072.17,24586400
1992-12-01,2074.28,2148.97,1987.61,2135.7,25109500
1992-12-02,2147.75,2189.94,2048.84,2088.75,24583800
1992-12-03,2090.02,2109.84,2019.42,2032.47,17929400
1992-12-04,2029.75,2139.91,2011.63,2125.06,20407200
1992-12-07,2137.61,2276.2,2136.55,2252.01,23552000
1992-12-08,2261.98,2278.43,2214.04,2227.66,19407900
1992-12-09,2227.74,2239.34,2107.02,2146.27,19186800
1992-12-10,2145.6,2150.11,2057.39,2085.79,17652300
1992-12-11,2093.64,2240.55,2088.89,2141.29,17656000
1992-12-14,2146.31,2169.35,2107.87,2126.43,10785700
1992-12-15,2113.2,2125.31,2064.96,2085.9,8467100
1992-12-16,2077.65,2142.06,2055.75,2137.66,8763800
1992-12-17,2146.29,2156.75,2106.66,2115.23,5402000
1992-12-18,2113.45,2158.83,2103.13,2157.14,8279800
1992-12-21,2164.65,2198.45,2124.73,2184.12,14972100
1992-12-22,2187.6,2203.09,2144.79,2154.81,12005700
1992-12-23,2149.59,2166.25,2123.23,2134.44,7693700
1992-12-24,2129.22,2178.53,2125.13,2171.9,6436800
1992-12-25,2176.96,2187.94,2157.46,2176.56,7296500
1992-12-28,2184.07,2193.58,2161.0,2179.41,6000200
1992-12-29,2180.89,2230.87,2173.75,2221.14,8883000
1992-12-30,2228.07,2299.5,2226.46,2294.86,15138500
1992-12-31,2304.28,2356.81,2291.66,2309.77,18829500
1993-01-04,2424.0,2452.6,2368.37,2376.38,24999000
1993-01-05,2372.15,2423.98,2361.33,2376.13,13473100
1993-01-06,2377.64,2407.68,2367.87,2403.59,9708100
1993-01-07,2411.45,2438.89,2400.3,2429.85,13484500
1993-01-08,2444.62,2476.34,2430.46,2470.84,17533000
1993-01-11,2484.28,2581.5,2479.48,2554.78,25141200
1993-01-12,2564.95,2588.11,2477.86,2495.99,23131800
1993-01-13,2487.66,2556.48,2471.23,2523.65,16217300
1993-01-14,2528.39,2550.62,2484.2,2497.08,13948200
1993-01-15,2500.65,2540.93,2462.8,2525.33,12422700
1993-01-18,2529.83,2598.44,2519.73,2585.78,18093000
1993-01-19,2597.66,2655.53,2588.17,2611.21,20201800
1993-02-01,2640.54,2897.28,2639.43,2856.9,25968000
1993-02-02,2872.4,2993.72,2865.18,2957.48,30095100
1993-02-03,2970.91,3015.28,2894.62,2912.47,28357000
1993-02-04,2912.79,2991.13,2871.74,2962.4,28376200
1993-02-05,2975.51,3038.76,2934.27,3019.39,31183700
1993-02-08,3047.26,3220.67,3041.9,3179.35,36038700
1993-02-09,3188.57,3212.36,3091.71,3132.55,27821300
1993-02-10,3142.25,3198.82,3076.52,3091.72,79700100
1993-02-11,3090.39,3147.49,3033.71,3054.74,89685000
1993-02-12,3053.2,3065.82,2901.65,2975.96,72143500
1993-02-15,2977.53,3134.16,2971.66,3086.15,83108400
1993-02-16,3094.94,3130.3,3002.58,3022.03,52397300
1993-02-17,3023.68,3109.16,2967.81,3093.02,45010300
1993-02-18,3102.83,3169.52,3037.49,3121.51,50993400
1993-02-19,3124.58,3290.1,3111.98,3278.79,62447000
1993-02-22,3290.82,3422.22,3238.16,3311.7,57220200
1993-02-23,3321.21,3354.37,3237.47,3268.75,53564600
1993-02-24,3271.25,3285.38,3083.16,3118.57,65724100
1993-02-25,3115.63,3273.1,3078.77,3237.79,46733100
1993-02-26,3248.71,3279.13,3156.86,3185.6,35518000
1993-03-01,3195.15,3282.34,3131.69,3201.5,24277900
1993-03-02,3207.52,3209.77,3116.28,3125.41,20616900
1993-03-03,3123.05,3176.03,3024.21,3030.65,23542100
1993-03-04,3025.12,3116.97,2944.33,3046.17,42795200
1993-03-05,3042.29,3069.97,2866.93,2874.92,36946700
1993-03-08,2865.89,3021.13,2864.05,2968.3,33398600
1993-03-09,2971.85,2988.19,2882.21,2945.95,24742000
1993-03-10,2947.85,3120.4,2935.84,3116.65,40546200
1993-03-11,3124.6,3165.18,3065.07,3120.06,45092100
1993-03-12,3127.39,3165.71,3089.72,3158.46,38323600
1993-03-15,3165.43,3166.0,2957.26,3011.47,37245800
1993-03-16,3005.22,3054.48,2983.8,3016.2,18309800
1993-03-17,3009.43,3014.92,2908.91,2929.78,21561400
1993-03-18,2926.84,2994.6,2900.54,2956.18,18377400
1993-03-19,2956.92,2975.12,2918.22,2958.04,14412700
1993-03-22,2957.78,2958.06,2836.39,2850.77,15913600
1993-03-23,2847.04,2910.74,2806.31,2843.24,19523700
1993-03-24,2834.49,2846.36,2734.05,2756.53,17524600
1993-03-25,2754.56,2923.52,2736.89,2909.66,29893900
1993-03-26,2921.23,2956.25,2871.37,2883.71,38610400
1993-03-29,2883.62,2923.93,2827.11,2849.13,19499300
1993-03-30,2843.91,2897.82,2809.35,2889.58,14826500
1993-03-31,2891.49,2931.47,2842.58,2908.97,26793400
1993-04-01,2911.8,2924.62,2881.24,2902.97,16959600
1993-04-02,2895.06,2919.3,2857.61,2873.02,18919000
1993-04-05,2876.44,2903.88,2838.78,2847.78,16708700
1993-04-06,2845.95,2899.83,2811.99,2868.61,19622500
1993-04-07,2876.96,2955.48,2875.06,2946.16,30561900
1993-04-08,2956.0,3049.56,2953.59,3023.49,43169800
1993-04-09,3034.26,3060.51,2989.74,3009.76,38006800
1993-04-12,2927.78,3043.61,2925.16,3015.89,45863300
1993-04-13,3027.77,3059.12,2987.84,3025.8,37505900
1993-04-14,3033.82,3044.18,2981.71,3004.33,27552900
1993-04-15,3009.02,3027.92,2966.74,3006.79,28244300
1993-04-16,3013.05,3062.35,2988.6,3036.43,32233700
1993-04-19,3049.42,3066.17,2984.59,2993.38,25412200
1993-04-20,2992.67,3016.5,2959.15,2983.31,17937900
1993-04-21,2984.21,2999.1,2961.21,2982.64,13736300
1993-04-22,2968.42,2985.19,2928.89,2937.2,13188000
1993-04-23,2934.78,2946.04,2898.52,2921.93,16919800
1993-04-26,2920.07,2967.98,2883.56,2943.98,14425600
1993-04-27,2952.61,2963.22,2902.56,2922.52,8493500
1993-04-28,2921.28,2944.4,2907.85,2931.6,9055400
1993-04-29,2931.86,2944.82,2875.49,2882.96,12522300
